"SEQ","MOVEDATE","COMPOUNDPOS_FROM","COMPOUNDPOS_TO","UNITNR","LOCATION","SEQ","UNITTYPE","ADDRESS_CLIENT","MOVETYPE"
4116252,2021-02-03 19:20:00,"04.05.1",,TWSU 271665 7,CTTROT,1858581,"26TK",$PCCGDY,Rotzooi
4118422,2021-02-04 16:58:00,,TRUCK,TWSU 271665 7,CTTROT,1861053,"26TK",$PCCGDY,Rotzooi
4118484,2021-02-04 17:13:00,TRUCK,"41.01.1",TWSU 271665 7,CTTROT,1861053,"26TK",$PCCGDY,Gate in truck
4118565,2021-02-04 17:40:00,"41.01.1",TOUT,TWSU 271665 7,CTTROT,1861053,"26TK",$PCCGDY,Gate out train
4119063,2021-02-04 20:38:00,TOUT,,TWSU 271665 7,CTTROT,1861053,"26TK",$PCCGDY,Rotzooi
4123754,2021-02-08 12:41:00,,TRUCK,TWSU 271739 7,CTTROT,1862252,"26TK",$PCCGDY,Rotzooi
4123778,2021-02-08 12:54:00,TRUCK,"10.13.1",TWSU 271739 7,CTTROT,1862252,"26TK",$PCCGDY,Gate in truck
4123783,2021-02-08 12:55:00,"10.13.1","19.15.1",TWSU 271739 7,CTTROT,1862252,"26TK",$PCCGDY,InternalMoveLocations
4124084,2021-02-08 15:48:00,"19.15.1","15.17.2",TWSU 271739 7,CTTROT,1862252,"26TK",$PCCGDY,InternalMoveLocations
4124142,2021-02-08 16:14:00,"15.17.2","17.13.2",TWSU 271739 7,CTTROT,1862252,"26TK",$PCCGDY,InternalMoveLocations
4117443,2021-02-04 12:24:00,,TIN,TWSU 271861 8,CTTROT,1860751,"22TK",$PCCGDY,Rotzooi
4117564,2021-02-04 12:59:00,TIN,"46.04.2",TWSU 271861 8,CTTROT,1860751,"22TK",$PCCGDY,Gate in train
4118575,2021-02-04 17:44:00,"46.04.2",,TWSU 271861 8,CTTROT,1860751,"22TK",$PCCGDY,Rotzooi
4115634,2021-02-03 14:44:00,,TIN,TWSU 271862 3,CTTROT,1860378,"22TK",$PCCGDY,Rotzooi
4115787,2021-02-03 15:39:00,TIN,"03.05.3",TWSU 271862 3,CTTROT,1860378,"22TK",$PCCGDY,Gate in train
4116302,2021-02-03 20:02:00,"03.05.3",,TWSU 271862 3,CTTROT,1860378,"22TK",$PCCGDY,Rotzooi
4117733,2021-02-04 14:00:00,,TRUCK,TWSU 271862 3,CTTROT,1860870,"26TK",$PCCGDY,Rotzooi
4117765,2021-02-04 14:11:00,TRUCK,"46.01.1",TWSU 271862 3,CTTROT,1860870,"26TK",$PCCGDY,Gate in truck
4120370,2021-02-05 13:08:00,,TIN,TWSU 271863 9,CTTROT,1861515,"22TK",$PCCGDY,Rotzooi
4120488,2021-02-05 13:32:00,TIN,"05.03.3",TWSU 271863 9,CTTROT,1861515,"22TK",$PCCGDY,Gate in train
4122384,2021-02-06 16:45:00,"05.03.3","05.04.2",TWSU 271863 9,CTTROT,1861515,"22TK",$PCCGDY,InternalMoveLocations
4123260,2021-02-08 08:53:00,"05.04.2","05.02.2",TWSU 271863 9,CTTROT,1861515,"22TK",$PCCGDY,InternalMoveLocations
4117451,2021-02-04 12:24:00,,TIN,TWSU 271867 0,CTTROT,1860759,"22TK",$PCCGDY,Rotzooi
4117713,2021-02-04 13:52:00,TIN,"46.03.1",TWSU 271867 0,CTTROT,1860759,"22TK",$PCCGDY,Gate in train
4118795,2021-02-04 18:37:00,"46.03.1",,TWSU 271867 0,CTTROT,1860759,"22TK",$PCCGDY,Rotzooi
4117447,2021-02-04 12:24:00,,TIN,TWSU 971071 1,CTTROT,1860755,"26TK",$PCCGDY,Rotzooi
4117721,2021-02-04 13:56:00,TIN,"46.03.2",TWSU 971071 1,CTTROT,1860755,"26TK",$PCCGDY,Gate in train
4117722,2021-02-04 13:56:00,"46.03.2","46.02.1",TWSU 971071 1,CTTROT,1860755,"26TK",$PCCGDY,InternalMoveLocations
4118503,2021-02-04 17:19:00,"46.02.1",,TWSU 971071 1,CTTROT,1860755,"26TK",$PCCGDY,Rotzooi
4119222,2021-02-05 07:11:00,,TRUCK,TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,Rotzooi
4119241,2021-02-05 07:21:00,TRUCK,"42.07.1",TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,Gate in truck
4119276,2021-02-05 07:38:00,"42.07.1","40.06.2",TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,InternalMoveLocations
4119455,2021-02-05 08:38:00,"40.06.2","47.01.2",TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,InternalMoveLocations
4120913,2021-02-05 15:37:00,"47.01.2","33.01.3",TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,InternalMoveLocations
4120958,2021-02-05 15:52:00,"33.01.3",TOUT,TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,Gate out train
4121697,2021-02-05 21:28:00,TOUT,,TWSU 971270 9,CTTROT,1861173,"26TK",$PCCGDY,Rotzooi
4120349,2021-02-05 13:08:00,,TIN,TWSU 971323 8,CTTROT,1861495,"26TK",$PCCGDY,Rotzooi
4120429,2021-02-05 13:18:00,TIN,"41.04.2",TWSU 971323 8,CTTROT,1861495,"26TK",$PCCGDY,Gate in train
4120834,2021-02-05 15:18:00,"41.04.2","46.04.3",TWSU 971323 8,CTTROT,1861495,"26TK",$PCCGDY,InternalMoveLocations
4123912,2021-02-08 14:09:00,"46.04.3","45.04.1",TWSU 971323 8,CTTROT,1861495,"26TK",$PCCGDY,InternalMoveLocations
4124080,2021-02-08 15:44:00,"45.04.1",,TWSU 971323 8,CTTROT,1861495,"26TK",$PCCGDY,Rotzooi
4117208,2021-02-04 10:56:00,,TIN,UACU 339590 9,CTTROT,1860674,"20DV",$CONTBA,Rotzooi
4117292,2021-02-04 11:21:00,TIN,"16.03.1",UACU 339590 9,CTTROT,1860674,"20DV",$CONTBA,Gate in train
4118830,2021-02-04 18:48:00,"16.03.1","12.02.3",UACU 339590 9,CTTROT,1860674,"20DV",$CONTBA,InternalMoveLocations
4119184,2021-02-05 06:53:00,"12.02.3",TOUT,UACU 339590 9,CTTROT,1860674,"20DV",$CONTBA,Gate out train
4119570,2021-02-05 09:10:00,TOUT,,UACU 339590 9,CTTROT,1860674,"20DV",$CONTBA,Rotzooi
4115284,2021-02-03 12:08:00,,BIN,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Rotzooi
4115298,2021-02-03 12:13:00,BIN,TERM,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Gate in barge
4115544,2021-02-03 14:07:00,TERM,STOP5,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Rotzooi
4119115,2021-02-04 21:15:00,STOP5,BIJGEREDEN,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Rotzooi
4120577,2021-02-05 13:58:00,BIJGEREDEN,BOUT,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Gate out barge
4120580,2021-02-05 13:59:00,BOUT,,UACU 346300 6,CTTROT,1860259,"20HD",CTT,Rotzooi
4120515,2021-02-05 13:40:00,,TRUCK,UACU 357295 9,CTTROT,1861561,"20DV",CTT,Rotzooi
4120553,2021-02-05 13:51:00,TRUCK,"08.07.1",UACU 357295 9,CTTROT,1861561,"20DV",CTT,Gate in truck
4120863,2021-02-05 15:25:00,"08.07.1","09.06.1",UACU 357295 9,CTTROT,1861561,"20DV",CTT,InternalMoveLocations
4121731,2021-02-05 21:46:00,"09.06.1",STOP5,UACU 357295 9,CTTROT,1861561,"20DV",CTT,Rotzooi
4124907,2021-02-09 09:41:00,STOP5,,UACU 357295 9,CTTROT,1861561,"20DV",CTT,Rotzooi
4119704,2021-02-05 10:01:00,,TIN,UACU 362696 8,CTTROT,1861290,"20DV",$CONTBA,Rotzooi
4119778,2021-02-05 10:18:00,TIN,"41.06.1",UACU 362696 8,CTTROT,1861290,"20DV",$CONTBA,Gate in train
4119887,2021-02-05 10:31:00,"41.06.1","25.11.1",UACU 362696 8,CTTROT,1861290,"20DV",$CONTBA,InternalMoveLocations
4123929,2021-02-08 14:21:00,,TRUCK,UACU 815523 8,CTTROT,1862289,"40DV",CTT,Rotzooi
4123946,2021-02-08 14:36:00,TRUCK,"17.10.1",UACU 815523 8,CTTROT,1862289,"40DV",CTT,Gate in truck
4123997,2021-02-08 15:07:00,"17.10.1","47.06.1",UACU 815523 8,CTTROT,1862289,"40DV",CTT,InternalMoveLocations
4117522,2021-02-04 12:44:00,,TRUCK,UACU 815655 3,CTTROT,1860813,"40DV",CTT,Rotzooi
4117566,2021-02-04 12:59:00,TRUCK,OCC,UACU 815655 3,CTTROT,1860813,"40DV",CTT,Rotzooi
4122685,2021-02-07 10:47:00,,TIN,UACU 821335 5,CTTROT,1862007,"40DV",$CONTBA,Rotzooi
4122688,2021-02-07 10:51:00,TIN,"13.03.1",UACU 821335 5,CTTROT,1862007,"40DV",$CONTBA,Gate in train
4122842,2021-02-07 14:36:00,"13.03.1","19.02.2",UACU 821335 5,CTTROT,1862007,"40DV",$CONTBA,InternalMoveLocations
4117898,2021-02-04 14:52:00,,TRUCK,UACU 828669 1,CTTROT,1860948,"40DV",CTT,Rotzooi
4117936,2021-02-04 15:05:00,TRUCK,"47.06.2",UACU 828669 1,CTTROT,1860948,"40DV",CTT,Gate in truck
4117948,2021-02-04 15:08:00,"47.06.2","47.06.1",UACU 828669 1,CTTROT,1860948,"40DV",CTT,InternalMoveLocations
4118697,2021-02-04 18:08:00,"47.06.1","45.06.1",UACU 828669 1,CTTROT,1860948,"40DV",CTT,InternalMoveLocations
4118775,2021-02-04 18:29:00,"45.06.1","51.06.2",UACU 828669 1,CTTROT,1860948,"40DV",CTT,InternalMoveLocations
4119547,2021-02-05 09:06:00,"51.06.2","49.06.2",UACU 828669 1,CTTROT,1860948,"40DV",CTT,InternalMoveLocations
4115003,2021-02-03 10:23:00,,TIN,UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,Rotzooi
4115188,2021-02-03 11:22:00,TIN,"15.06.2",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,Gate in train
4117101,2021-02-04 10:12:00,"15.06.2","17.06.2",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4117588,2021-02-04 13:07:00,"17.06.2","17.06.1",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4124643,2021-02-09 07:02:00,"17.06.1","15.06.1",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4124683,2021-02-09 07:19:00,"15.06.1","17.06.2",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4124934,2021-02-09 09:55:00,"17.06.2","19.07.1",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4124936,2021-02-09 09:55:00,"19.07.1","19.06.2",UACU 849202 8,CTTROT,1860180,"40DV",$CONTBA,InternalMoveLocations
4119161,2021-02-05 06:33:00,,TIN,UACU 857311 4,CTTROT,1861158,"40DV",$CONTBA,Rotzooi
4119171,2021-02-05 06:40:00,TIN,"13.04.1",UACU 857311 4,CTTROT,1861158,"40DV",$CONTBA,Gate in train
4124093,2021-02-08 15:52:00,"13.04.1","15.04.2",UACU 857311 4,CTTROT,1861158,"40DV",$CONTBA,InternalMoveLocations
4114998,2021-02-03 10:23:00,"18.09.1",,UBBU 116043 8,CTTROT,1856244,"30BU",$PCCGDY,Rotzooi
4124519,2021-02-08 19:08:00,,TRUCK,UBBU 116134 7,CTTROT,1862429,"30BU",$SHUTRO,Rotzooi
4124520,2021-02-08 19:12:00,TRUCK,"28.04.2",UBBU 116134 7,CTTROT,1862429,"30BU",$SHUTRO,Gate in truck
4115206,2021-02-03 11:29:00,"20.09.1",,UBBU 226508 0,CTTROT,1856233,"30BU",$PCCGDY,Rotzooi
4117216,2021-02-04 10:56:00,,TIN,UBBU 336336 8,CTTROT,1860682,"30BU",$SHUTRO,Rotzooi
4117355,2021-02-04 11:39:00,TIN,"10.06.1",UBBU 336336 8,CTTROT,1860682,"30BU",$SHUTRO,Gate in train
4118578,2021-02-04 17:46:00,"10.06.1","02.06.1",UBBU 336336 8,CTTROT,1860682,"30BU",$SHUTRO,InternalMoveLocations
4121125,2021-02-05 16:55:00,"02.06.1",,UBBU 336336 8,CTTROT,1860682,"30BU",$SHUTRO,Rotzooi
4123944,2021-02-08 14:35:00,,TRUCK,UBBU 755082 9,CTTROT,1862296,"30BU",$PCCGDY,Rotzooi
4123958,2021-02-08 14:45:00,TRUCK,"02.06.1",UBBU 755082 9,CTTROT,1862296,"30BU",$PCCGDY,Gate in truck
4124585,2021-02-09 06:22:00,,BIN,UBBU 910010 0,CTTROT,1862435,"30BU",$PCCGDY,Rotzooi
4124592,2021-02-09 06:28:00,BIN,TERM,UBBU 910010 0,CTTROT,1862435,"30BU",$PCCGDY,Gate in barge
4124606,2021-02-09 06:40:00,TERM,"48.04.1",UBBU 910010 0,CTTROT,1862435,"30BU",$PCCGDY,InternalMoveLocations
4124630,2021-02-09 06:54:00,"48.04.1","47.02.1",UBBU 910010 0,CTTROT,1862435,"30BU",$PCCGDY,InternalMoveLocations
4123100,2021-02-08 07:26:00,,TRUCK,UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,Rotzooi
4123125,2021-02-08 07:39:00,TRUCK,"11.06.1",UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,Gate in truck
4123774,2021-02-08 12:53:00,"11.06.1","11.04.2",UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,InternalMoveLocations
4123775,2021-02-08 12:54:00,"11.04.2","07.06.1",UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,InternalMoveLocations
4123782,2021-02-08 12:55:00,"07.06.1","11.06.1",UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,InternalMoveLocations
4124554,2021-02-08 20:21:00,"11.06.1",,UESU 485564 0,CTTROT,1862152,"45HC",$SHUTRO,Rotzooi
4114908,2021-02-03 09:54:00,,TRUCK,UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,Rotzooi
4114928,2021-02-03 10:01:00,TRUCK,"09.06.1",UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,Gate in truck
4115375,2021-02-03 12:50:00,"09.06.1","09.02.1",UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,InternalMoveLocations
4115379,2021-02-03 12:51:00,"09.02.1","09.06.1",UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,InternalMoveLocations
4115438,2021-02-03 13:21:00,"09.06.1","17.01.1",UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,InternalMoveLocations
4115447,2021-02-03 13:22:00,"17.01.1","13.06.1",UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,InternalMoveLocations
4116099,2021-02-03 17:44:00,"13.06.1",TOUT,UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,Gate out train
4116421,2021-02-03 22:03:00,TOUT,,UESU 486059 1,CTTROT,1860130,"45HC",$SHUTRO,Rotzooi
4121861,2021-02-06 09:13:00,,BIN,UETU 415280 5,CTTROT,1861808,"40DV",$CONTBA,Rotzooi
4121966,2021-02-06 10:07:00,BIN,TERM,UETU 415280 5,CTTROT,1861808,"40DV",$CONTBA,Gate in barge
4121970,2021-02-06 10:11:00,TERM,"33.06.1",UETU 415280 5,CTTROT,1861808,"40DV",$CONTBA,InternalMoveLocations
4122069,2021-02-06 11:07:00,"33.06.1","33.02.2",UETU 415280 5,CTTROT,1861808,"40DV",$CONTBA,InternalMoveLocations
4119035,2021-02-04 20:27:00,,TRUCK,UETU 557624 3,CTTROT,1861138,"40HC",$CONTBA,Rotzooi
4119041,2021-02-04 20:36:00,TRUCK,"19.06.1",UETU 557624 3,CTTROT,1861138,"40HC",$CONTBA,Gate in truck
4119100,2021-02-04 20:42:00,"19.06.1","19.03.2",UETU 557624 3,CTTROT,1861138,"40HC",$CONTBA,InternalMoveLocations
4122822,2021-02-07 13:28:00,"19.03.2",TOUT,UETU 557624 3,CTTROT,1861138,"40HC",$CONTBA,Gate out train
4114807,2021-02-03 09:22:00,"38.09.4","32.05.2",UTCU 490340 6,CTTROT,1859617,"20TK",$BDPHEX,InternalMoveLocations
4122028,2021-02-06 10:31:00,,TIN,UTCU 499631 1,CTTROT,1861904,"20TK",$PCCGDY,Rotzooi
4122189,2021-02-06 13:39:00,TIN,"41.06.3",UTCU 499631 1,CTTROT,1861904,"20TK",$PCCGDY,Gate in train
4122390,2021-02-06 17:09:00,"41.06.3","26.12.1",UTCU 499631 1,CTTROT,1861904,"20TK",$PCCGDY,InternalMoveLocations
4122802,2021-02-07 13:18:00,"26.12.1","26.13.2",UTCU 499631 1,CTTROT,1861904,"20TK",$PCCGDY,InternalMoveLocations
4124480,2021-02-08 18:30:00,"26.13.2",,UTCU 499631 1,CTTROT,1861904,"20TK",$PCCGDY,Rotzooi
4115325,2021-02-03 12:24:00,"02.02.1",,UTTU 241051 4,CTTROT,1857156,"20TK",$HARTRO,Rotzooi
4114894,2021-02-03 09:49:00,"34.09.4",,UTTU 241141 8,CTTROT,1844329,"20TK",$HARTRO,Rotzooi
4114313,2021-02-03 06:58:00,"21.05.3","23.04.2",UTTU 241406 3,CTTROT,1846893,"20TK",$HARTRO,InternalMoveLocations
4116677,2021-02-04 07:30:00,"18.06.1","14.05.2",UTTU 241406 3,CTTROT,1846893,"20TK",$HARTRO,InternalMoveLocations
4116674,2021-02-04 07:30:00,"23.04.2","18.06.1",UTTU 241406 3,CTTROT,1846893,"20TK",$HARTRO,InternalMoveLocations
4124757,2021-02-09 08:01:00,"14.05.2",,UTTU 241406 3,CTTROT,1846893,"20TK",$HARTRO,Rotzooi
4120789,2021-02-05 15:05:00,"34.05.2",,UTTU 241529 1,CTTROT,1859427,"20TK",$HARTGL,Rotzooi
4115671,2021-02-03 14:57:00,"37.09.2",,UTTU 241655 4,CTTROT,1842313,"20TK",$HARTRO,Rotzooi
4119378,2021-02-05 08:19:00,"26.05.1",,UTTU 241698 1,CTTROT,1858886,"20TK",$HARTGL,Rotzooi
4114811,2021-02-03 09:23:00,"38.09.3","30.06.1",UTTU 241702 0,CTTROT,1852352,"20TK",$HARTRO,InternalMoveLocations
4114815,2021-02-03 09:24:00,"30.06.1","29.06.1",UTTU 241702 0,CTTROT,1852352,"20TK",$HARTRO,InternalMoveLocations
4114918,2021-02-03 09:57:00,"29.06.1","32.09.2",UTTU 241702 0,CTTROT,1852352,"20TK",$HARTRO,InternalMoveLocations
4125018,2021-02-09 10:55:00,,TRUCK,UTTU 241719 1,CTTROT,1862537,"20TK",$SHUTRO,Rotzooi
4125028,2021-02-09 10:59:00,TRUCK,"12.02.1",UTTU 241719 1,CTTROT,1862537,"20TK",$SHUTRO,Gate in truck
4120546,2021-02-05 13:49:00,,TRUCK,UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,Rotzooi
4120614,2021-02-05 14:09:00,TRUCK,"20.06.1",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,Gate in truck
4120838,2021-02-05 15:19:00,"20.06.1","14.06.2",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4121465,2021-02-05 19:25:00,"14.06.2","14.07.1",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4121466,2021-02-05 19:26:00,"14.07.1","15.02.2",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4121467,2021-02-05 19:26:00,"15.02.2","15.03.1",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4122907,2021-02-07 14:41:00,"15.03.1","15.02.2",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4124502,2021-02-08 18:46:00,"15.02.2","29.01.2",UTTU 241790 4,CTTROT,1861566,"20TK",$SHUTRO,InternalMoveLocations
4120975,2021-02-05 15:54:00,"09.09.1",,UTTU 241803 2,CTTROT,1859054,"20TK",$HARTGL,Rotzooi
4115120,2021-02-03 11:00:00,,TRUCK,UTTU 241841 2,CTTROT,1860222,"20TK",$HARTRO,Rotzooi
4115177,2021-02-03 11:16:00,TRUCK,"11.05.2",UTTU 241841 2,CTTROT,1860222,"20TK",$HARTRO,Gate in truck
4115701,2021-02-03 15:07:00,"11.05.2","10.05.2",UTTU 241841 2,CTTROT,1860222,"20TK",$HARTRO,InternalMoveLocations
4117724,2021-02-04 13:56:00,,TRUCK,UTTU 251567 0,CTTROT,1860868,"20TK",$SHUTRO,Rotzooi
4117750,2021-02-04 14:05:00,TRUCK,"09.13.2",UTTU 251567 0,CTTROT,1860868,"20TK",$SHUTRO,Gate in truck
4118145,2021-02-04 15:50:00,"09.13.2","06.12.2",UTTU 251567 0,CTTROT,1860868,"20TK",$SHUTRO,InternalMoveLocations
4119862,2021-02-05 10:25:00,"06.12.2",,UTTU 251567 0,CTTROT,1860868,"20TK",$SHUTRO,Rotzooi
4119955,2021-02-05 10:53:00,"09.09.2",,UTTU 253624 6,CTTROT,1859092,"20TK",$HARTGL,Rotzooi
4115560,2021-02-03 14:16:00,,TRUCK,UTTU 254035 4,CTTROT,1860325,"20TK",$SHUTRO,Rotzooi
4115643,2021-02-03 14:47:00,TRUCK,"24.11.1",UTTU 254035 4,CTTROT,1860325,"20TK",$SHUTRO,Gate in truck
4115979,2021-02-03 16:42:00,"24.11.1","08.06.1",UTTU 254035 4,CTTROT,1860325,"20TK",$SHUTRO,InternalMoveLocations
4116041,2021-02-03 17:11:00,"08.06.1",TOUT,UTTU 254035 4,CTTROT,1860325,"20TK",$SHUTRO,Gate out train
4116401,2021-02-03 22:03:00,TOUT,,UTTU 254035 4,CTTROT,1860325,"20TK",$SHUTRO,Rotzooi
4115789,2021-02-03 15:39:00,"04.11.2",,UTTU 254089 0,CTTROT,1851885,"20TK",$SCHEPA,Rotzooi
4115661,2021-02-03 14:53:00,"24.09.3",,UTTU 271059 5,CTTROT,1859104,"20TK",$HARTRO,Rotzooi
4120350,2021-02-05 13:08:00,,TIN,UTTU 281032 0,CTTROT,1861496,"22TK",$PCCGDY,Rotzooi
4120457,2021-02-05 13:24:00,TIN,"46.04.2",UTTU 281032 0,CTTROT,1861496,"22TK",$PCCGDY,Gate in train
4123918,2021-02-08 14:13:00,"46.04.2",,UTTU 281032 0,CTTROT,1861496,"22TK",$PCCGDY,Rotzooi
4116926,2021-02-04 08:46:00,,TRUCK,UTTU 281035 7,CTTROT,1860609,"23TK",$HARTRO,Rotzooi
4116934,2021-02-04 08:49:00,TRUCK,"44.12.3",UTTU 281035 7,CTTROT,1860609,"23TK",$HARTRO,Gate in truck
4118146,2021-02-04 15:50:00,"44.12.3","41.12.2",UTTU 281035 7,CTTROT,1860609,"23TK",$HARTRO,InternalMoveLocations
4118457,2021-02-04 17:07:00,"41.12.2","42.12.1",UTTU 281035 7,CTTROT,1860609,"23TK",$HARTRO,InternalMoveLocations
4124151,2021-02-08 16:19:00,,TRUCK,UTTU 281045 0,CTTROT,1862344,"23TK",$HARTRO,Rotzooi
4124176,2021-02-08 16:27:00,TRUCK,"50.14.3",UTTU 281045 0,CTTROT,1862344,"23TK",$HARTRO,Gate in truck
4115705,2021-02-03 15:11:00,"50.13.2","54.11.2",UTTU 311057 4,CTTROT,1859273,"22TK",$PCCGDY,InternalMoveLocations
4116292,2021-02-03 19:56:00,"54.11.2",,UTTU 311057 4,CTTROT,1859273,"22TK",$PCCGDY,Rotzooi
4117228,2021-02-04 10:56:00,,TIN,UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,Rotzooi
4117268,2021-02-04 11:11:00,TIN,"31.06.1",UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,Gate in train
4117358,2021-02-04 11:40:00,"31.06.1","51.14.3",UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,InternalMoveLocations
4118429,2021-02-04 17:00:00,"51.14.3","52.14.3",UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,InternalMoveLocations
4119287,2021-02-05 07:42:00,"52.14.3","49.14.2",UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,InternalMoveLocations
4120506,2021-02-05 13:37:00,"49.14.2","48.14.2",UTTU 311085 1,CTTROT,1860694,"23TK",$SHUTRO,InternalMoveLocations
4115734,2021-02-03 15:21:00,"06.15.1",,UTTU 311105 6,CTTROT,1858668,"23TK",$SHUTRO,Rotzooi
4117056,2021-02-04 09:53:00,"27.10.2",,UTTU 351018 5,CTTROT,1853396,"26TK",$HARTRO,Rotzooi
4118330,2021-02-04 16:29:00,"13.17.1",,UTTU 351077 6,CTTROT,1858522,"23TK",$SHUTRO,Rotzooi
4121364,2021-02-05 18:19:00,,TIN,UTTU 351127 9,CTTROT,1861770,"26TK",$PCCGDY,Rotzooi
4121534,2021-02-05 20:13:00,TIN,"13.07.2",UTTU 351127 9,CTTROT,1861770,"26TK",$PCCGDY,Gate in train
4121541,2021-02-05 20:17:00,"13.07.2","48.14.3",UTTU 351127 9,CTTROT,1861770,"26TK",$PCCGDY,InternalMoveLocations
4121542,2021-02-05 20:18:00,"48.14.3","48.13.1",UTTU 351127 9,CTTROT,1861770,"26TK",$PCCGDY,InternalMoveLocations
4124429,2021-02-08 18:20:00,"48.13.1",,UTTU 351127 9,CTTROT,1861770,"26TK",$PCCGDY,Rotzooi
4125090,2021-02-09 11:24:00,,TRUCK,UTTU 351127 9,CTTROT,1862569,"23TK",$SHUTRO,Rotzooi
4125109,2021-02-09 11:36:00,TRUCK,"18.12.3",UTTU 351127 9,CTTROT,1862569,"23TK",$SHUTRO,Gate in truck
4115747,2021-02-03 15:24:00,"11.15.1",,UTTU 351151 4,CTTROT,1858358,"24TK",$SHUTRO,Rotzooi
4115989,2021-02-03 16:46:00,"07.02.2",TOUT,VODU 926827 5,CTTROT,1859722,"20TK",$PCCGDY,Gate out train
4116461,2021-02-03 22:34:00,TOUT,,VODU 926827 5,CTTROT,1859722,"20TK",$PCCGDY,Rotzooi
4118809,2021-02-04 18:42:00,,TRUCK,VTGU 125106 5,CTTROT,1861124,"20TK",$VOTGHA,Rotzooi
4118831,2021-02-04 18:49:00,TRUCK,"02.12.1",VTGU 125106 5,CTTROT,1861124,"20TK",$VOTGHA,Gate in truck
4116266,2021-02-03 19:36:00,,TRUCK,VTGU 125227 2,CTTROT,1860492,"20TK",$VOTGHA,Rotzooi
4116279,2021-02-03 19:44:00,TRUCK,"03.14.2",VTGU 125227 2,CTTROT,1860492,"20TK",$VOTGHA,Gate in truck
4117681,2021-02-04 13:42:00,"04.09.1",,VTGU 197520 3,CTTROT,1859590,"20TK",$VOTGHA,Rotzooi
4115746,2021-02-03 15:24:00,,TRUCK,VTGU 425122 2,CTTROT,1860401,"20TK",$VOTGHA,Rotzooi
4115783,2021-02-03 15:36:00,TRUCK,"23.10.1",VTGU 425122 2,CTTROT,1860401,"20TK",$VOTGHA,Gate in truck
4121089,2021-02-05 16:32:00,"23.10.1","10.06.2",VTGU 425122 2,CTTROT,1860401,"20TK",$VOTGHA,InternalMoveLocations
4121184,2021-02-05 17:16:00,"10.06.2",TOUT,VTGU 425122 2,CTTROT,1860401,"20TK",$VOTGHA,Gate out train
4121709,2021-02-05 21:31:00,TOUT,,VTGU 425122 2,CTTROT,1860401,"20TK",$VOTGHA,Rotzooi
4121710,2021-02-05 21:31:00,,TOUT,VTGU 425122 2,CTTROT,1861789,"20TK",$PCCGDY,Rotzooi
4121711,2021-02-05 21:31:00,TOUT,,VTGU 425122 2,CTTROT,1861789,"20TK",$PCCGDY,Rotzooi
